DATE,FNIT,FNIT_peak,ITFN,ITFN_peak
2020-03-24 08:50:00,1.2566148618e+09,1.2566148618e+09,7.4070555962e+08,7.4070555962e+08
2020-03-24 08:55:00,1.4016985086e+09,1.4016985086e+09,6.7244039880e+08,6.7244039880e+08
2020-03-24 09:00:00,1.9332072090e+09,1.9332072090e+09,5.6096943324e+08,5.6096943324e+08
2020-03-24 09:05:00,1.5092527670e+09,1.5092527670e+09,6.1348265396e+08,6.1348265396e+08
2020-03-24 09:10:00,1.5467751743e+09,1.5467751743e+09,7.3612002511e+08,7.3612002511e+08
2020-03-24 09:15:00,1.4616639841e+09,1.4616639841e+09,6.8567624701e+08,6.8567624701e+08
2020-03-24 09:20:00,1.4145500087e+09,1.4145500087e+09,6.4939317051e+08,6.4939317051e+08
2020-03-24 09:25:00,1.5422468777e+09,1.5422468777e+09,6.9484060123e+08,6.9484060123e+08
2020-03-24 09:30:00,1.8674120044e+09,1.8674120044e+09,7.2995338848e+08,7.2995338848e+08
2020-03-24 09:35:00,1.6642842432e+09,1.6642842432e+09,6.3949770864e+08,6.3949770864e+08
2020-03-24 09:40:00,1.5810110642e+09,1.5810110642e+09,9.5608497867e+08,9.5608497867e+08
2020-03-24 09:45:00,1.3360169852e+09,1.3360169852e+09,5.5404419840e+08,5.5404419840e+08
2020-03-24 09:50:00,1.3151640219e+09,1.3151640219e+09,3.2104413130e+08,3.2104413130e+08
2020-03-24 09:55:00,1.5733061720e+09,1.5733061720e+09,5.7946138754e+08,5.7946138754e+08
2020-03-24 10:00:00,1.3944502662e+09,1.3944502662e+09,1.0019960308e+09,1.0019960308e+09
2020-03-24 10:05:00,1.9862521857e+09,1.9862521857e+09,5.9158212097e+08,5.9158212097e+08
2020-03-24 10:10:00,1.4946213186e+09,1.4946213186e+09,1.0779773207e+09,1.0779773207e+09
2020-03-24 10:15:00,1.3569637836e+09,1.3569637836e+09,6.4364319245e+08,6.4364319245e+08
2020-03-24 10:20:00,1.8063758805e+09,1.8063758805e+09,6.1308812694e+08,6.1308812694e+08
2020-03-24 10:25:00,1.9654968685e+09,1.9654968685e+09,1.1183322847e+09,1.1183322847e+09
2020-03-24 10:30:00,1.8358783610e+09,1.8358783610e+09,8.9687524319e+08,8.9687524319e+08
2020-03-24 10:35:00,1.8713684562e+09,1.8713684562e+09,6.4197309232e+08,6.4197309232e+08
2020-03-24 10:40:00,2.2025628130e+09,2.2025628130e+09,7.1403391545e+08,7.1403391545e+08
2020-03-24 10:45:00,2.2525406263e+09,2.2525406263e+09,1.3257546913e+09,1.3257546913e+09
2020-03-24 10:50:00,2.3756014087e+09,2.3756014087e+09,7.4820769515e+08,7.4820769515e+08
2020-03-24 10:55:00,2.8436723693e+09,2.8436723693e+09,9.4305477131e+08,9.4305477131e+08
2020-03-24 11:00:00,2.1573750760e+09,2.1573750760e+09,1.4354847101e+09,1.4354847101e+09
2020-03-24 11:05:00,2.7966656466e+09,2.7966656466e+09,1.0765200787e+09,1.0765200787e+09
2020-03-24 11:10:00,2.6073238692e+09,2.6073238692e+09,6.3645834156e+08,6.3645834156e+08
2020-03-24 11:15:00,2.3395875434e+09,2.3395875434e+09,4.8817375809e+08,4.8817375809e+08
2020-03-24 11:20:00,2.4323848636e+09,2.4323848636e+09,6.2778431003e+08,6.2778431003e+08
2020-03-24 11:25:00,2.5086863811e+09,2.5086863811e+09,5.3728564753e+08,5.3728564753e+08
2020-03-24 11:30:00,2.2211858742e+09,2.2211858742e+09,6.1423127643e+08,6.1423127643e+08
2020-03-24 11:35:00,2.3742100195e+09,2.3742100195e+09,7.2376584872e+08,7.2376584872e+08
2020-03-24 11:40:00,2.5382526104e+09,2.5382526104e+09,1.3248482449e+09,1.3248482449e+09
2020-03-24 11:45:00,2.1604622193e+09,2.1604622193e+09,9.0880442186e+08,9.0880442186e+08
2020-03-24 11:50:00,1.9797229406e+09,1.9797229406e+09,5.9440733532e+08,5.9440733532e+08
2020-03-24 11:55:00,2.4375831507e+09,2.4375831507e+09,6.6129592364e+08,6.6129592364e+08
2020-03-24 12:00:00,2.4451494381e+09,2.4451494381e+09,9.8064249221e+08,9.8064249221e+08
2020-03-24 12:05:00,2.6719833011e+09,2.6719833011e+09,1.5893674074e+09,1.5893674074e+09
2020-03-24 12:10:00,2.6194799900e+09,2.6194799900e+09,1.8284746442e+09,1.8284746442e+09
2020-03-24 12:15:00,2.3456826543e+09,2.3456826543e+09,1.6193557665e+09,1.6193557665e+09
2020-03-24 12:20:00,1.9789166517e+09,1.9789166517e+09,1.7778976658e+09,1.7778976658e+09
2020-03-24 12:25:00,2.0549255562e+09,2.0549255562e+09,1.8521873861e+09,1.8521873861e+09
2020-03-24 12:30:00,1.6993977618e+09,1.6993977618e+09,1.5913990347e+09,1.5913990347e+09
2020-03-24 12:35:00,1.9004387711e+09,1.9004387711e+09,1.9822123955e+09,1.9822123955e+09
2020-03-24 12:40:00,1.8773619970e+09,1.8773619970e+09,1.5925028701e+09,1.5925028701e+09
2020-03-24 12:45:00,2.2175507174e+09,2.2175507174e+09,1.3358176837e+09,1.3358176837e+09
2020-03-24 12:50:00,1.9119598642e+09,1.9119598642e+09,1.2491010199e+09,1.2491010199e+09
2020-03-24 12:55:00,2.1107779491e+09,2.1107779491e+09,1.1452119086e+09,1.1452119086e+09
2020-03-24 13:00:00,1.7504301357e+09,1.7504301357e+09,1.0947601687e+09,1.0947601687e+09
2020-03-24 13:05:00,1.7947330855e+09,1.7947330855e+09,1.0822567130e+09,1.0822567130e+09
2020-03-24 13:10:00,1.6216404784e+09,1.6216404784e+09,1.1594124525e+09,1.1594124525e+09
2020-03-24 13:15:00,1.8646321627e+09,1.8646321627e+09,1.2240231492e+09,1.2240231492e+09
2020-03-24 13:20:00,1.7629547454e+09,1.7629547454e+09,1.0012880432e+09,1.0012880432e+09
2020-03-24 13:25:00,1.5167448754e+09,1.5167448754e+09,9.8745539052e+08,9.8745539052e+08
2020-03-24 13:30:00,1.3796802677e+09,1.3796802677e+09,1.0193984438e+09,1.0193984438e+09
2020-03-24 13:35:00,1.4333150574e+09,1.4333150574e+09,1.8870372375e+09,1.8870372375e+09
2020-03-24 13:40:00,1.3920905230e+09,1.3920905230e+09,1.6488503014e+09,1.6488503014e+09
2020-03-24 13:45:00,1.4497358330e+09,1.4497358330e+09,1.1337964908e+09,1.1337964908e+09
2020-03-24 13:50:00,1.3127572993e+09,1.3127572993e+09,1.0977334620e+09,1.0977334620e+09
2020-03-24 13:55:00,1.9113879439e+09,1.9113879439e+09,1.1275027043e+09,1.1275027043e+09
2020-03-24 14:00:00,1.7956122462e+09,1.7956122462e+09,9.7176164661e+08,9.7176164661e+08
2020-03-24 14:05:00,1.8163689807e+09,1.8163689807e+09,9.1638138298e+08,9.1638138298e+08
2020-03-24 14:10:00,2.3289167914e+09,2.3289167914e+09,1.2843024057e+09,1.2843024057e+09
2020-03-24 14:15:00,1.9295908050e+09,1.9295908050e+09,1.1723934709e+09,1.1723934709e+09
2020-03-24 14:20:00,1.3672930550e+09,1.3672930550e+09,1.4178216006e+09,1.4178216006e+09
2020-03-24 14:25:00,1.3001540127e+09,1.3001540127e+09,1.1760730635e+09,1.1760730635e+09
2020-03-24 14:30:00,1.3164673806e+09,1.3164673806e+09,7.2700836307e+08,7.2700836307e+08
2020-03-24 14:35:00,1.4889001612e+09,1.4889001612e+09,1.1835143492e+09,1.1835143492e+09
2020-03-24 14:40:00,1.4758478332e+09,1.4758478332e+09,1.4305506293e+09,1.4305506293e+09
2020-03-24 14:45:00,1.4176646829e+09,1.4176646829e+09,9.7869756184e+08,9.7869756184e+08
2020-03-24 14:50:00,1.3120376699e+09,1.3120376699e+09,1.0276272393e+09,1.0276272393e+09
2020-03-24 14:55:00,1.3865810853e+09,1.3865810853e+09,1.1508590806e+09,1.1508590806e+09
2020-03-24 15:00:00,1.5586809926e+09,1.5586809926e+09,1.3790794794e+09,1.3790794794e+09
2020-03-24 15:05:00,1.7899104877e+09,1.7899104877e+09,1.0454139766e+09,1.0454139766e+09
2020-03-24 15:10:00,1.3348727739e+09,1.3348727739e+09,2.1892867188e+09,2.1892867188e+09
2020-03-24 15:15:00,1.1560417422e+09,1.1560417422e+09,2.3439302232e+09,2.3439302232e+09
2020-03-24 15:20:00,1.3913362541e+09,1.3913362541e+09,2.1676682533e+09,2.1676682533e+09
2020-03-24 15:25:00,1.5556809046e+09,1.5556809046e+09,2.5793148172e+09,2.5793148172e+09
2020-03-24 15:30:00,1.3380400793e+09,1.3380400793e+09,2.3555949127e+09,2.3555949127e+09
2020-03-24 15:35:00,1.2452844347e+09,1.2452844347e+09,1.8019061290e+09,1.8019061290e+09
2020-03-24 15:40:00,1.3062938502e+09,1.3062938502e+09,2.0415521116e+09,2.0415521116e+09
2020-03-24 15:45:00,1.2314398137e+09,1.2314398137e+09,1.9040548287e+09,1.9040548287e+09
2020-03-24 15:50:00,1.6878906552e+09,1.6878906552e+09,1.4840393839e+09,1.4840393839e+09
2020-03-24 15:55:00,1.5201897407e+09,1.5201897407e+09,1.3683967845e+09,1.3683967845e+09
2020-03-24 16:00:00,1.4813580709e+09,1.4813580709e+09,1.3525860454e+09,1.3525860454e+09
2020-03-24 16:05:00,1.4602948108e+09,1.4602948108e+09,1.2305954782e+09,1.2305954782e+09
2020-03-24 16:10:00,1.3284093925e+09,1.3284093925e+09,5.8217865531e+08,5.8217865531e+08
2020-03-24 16:15:00,1.3055272068e+09,1.3055272068e+09,1.1047379195e+09,1.1047379195e+09
2020-03-24 16:20:00,1.1678879545e+09,1.1678879545e+09,6.9957825599e+08,6.9957825599e+08
2020-03-24 16:25:00,1.2244620486e+09,1.2244620486e+09,5.8227496607e+08,5.8227496607e+08
2020-03-24 16:30:00,1.3275921243e+09,1.3275921243e+09,6.6296424481e+08,6.6296424481e+08
2020-03-24 16:35:00,1.2382536353e+09,1.2382536353e+09,7.6974525354e+08,7.6974525354e+08
2020-03-24 16:40:00,1.3000284935e+09,1.3000284935e+09,7.3279223249e+08,7.3279223249e+08
2020-03-24 16:45:00,1.3125407797e+09,1.3125407797e+09,8.8029078844e+08,8.8029078844e+08
2020-03-24 16:50:00,2.0979776647e+09,2.0979776647e+09,1.3060480712e+09,1.3060480712e+09
2020-03-24 16:55:00,1.5272708827e+09,1.5272708827e+09,6.8603123619e+08,6.8603123619e+08
2020-03-24 17:00:00,2.3190538221e+09,2.3190538221e+09,1.0785017365e+09,1.0785017365e+09
2020-03-24 17:05:00,2.1398331800e+09,2.1398331800e+09,1.3598736498e+09,1.3598736498e+09
2020-03-24 17:10:00,3.3142337327e+09,3.3142337327e+09,9.2738568014e+08,9.2738568014e+08
2020-03-24 17:15:00,3.6258036460e+09,3.6258036460e+09,7.5562123669e+08,7.5562123669e+08
2020-03-24 17:20:00,1.4126865070e+09,1.4126865070e+09,6.9693694440e+08,6.9693694440e+08
2020-03-24 17:25:00,1.3063534282e+09,1.3063534282e+09,1.0914984854e+09,1.0914984854e+09
2020-03-24 17:30:00,1.9839361539e+09,1.9839361539e+09,7.9098316558e+08,7.9098316558e+08
2020-03-24 17:35:00,1.9097421131e+09,1.9097421131e+09,6.6684375428e+08,6.6684375428e+08
2020-03-24 17:40:00,1.6088736626e+09,1.6088736626e+09,9.1271761012e+08,9.1271761012e+08
2020-03-24 17:45:00,1.6316128387e+09,1.6316128387e+09,1.1961215200e+09,1.1961215200e+09
2020-03-24 17:50:00,1.5178325630e+09,1.5178325630e+09,1.0200192515e+09,1.0200192515e+09
2020-03-24 17:55:00,1.3444308892e+09,1.3444308892e+09,8.5301079962e+08,8.5301079962e+08
2020-03-24 18:00:00,1.8498706007e+09,1.8498706007e+09,8.6825838955e+08,8.6825838955e+08
2020-03-24 18:05:00,1.5781406094e+09,1.5781406094e+09,3.6720537754e+09,3.6720537754e+09
2020-03-24 18:10:00,1.5575020294e+09,1.5575020294e+09,2.1938062487e+09,2.1938062487e+09
2020-03-24 18:15:00,1.3722423323e+09,1.3722423323e+09,1.0673488600e+09,1.0673488600e+09
2020-03-24 18:20:00,1.3755378288e+09,1.3755378288e+09,1.0680081588e+09,1.0680081588e+09
2020-03-24 18:25:00,1.3379091891e+09,1.3379091891e+09,6.7177229782e+08,6.7177229782e+08
2020-03-24 18:30:00,1.2552313500e+09,1.2552313500e+09,1.0839998070e+09,1.0839998070e+09
2020-03-24 18:35:00,1.1625190107e+09,1.1625190107e+09,8.0180821647e+08,8.0180821647e+08
2020-03-24 18:40:00,1.3058908961e+09,1.3058908961e+09,8.9878994243e+08,8.9878994243e+08
2020-03-24 18:45:00,1.0766012605e+09,1.0766012605e+09,3.9260515429e+08,3.9260515429e+08
2020-03-24 18:50:00,1.3508187719e+09,1.3508187719e+09,6.4164711076e+08,6.4164711076e+08
2020-03-24 18:55:00,1.0213444141e+09,1.0213444141e+09,4.6485784252e+08,4.6485784252e+08
2020-03-24 19:00:00,1.6149129686e+09,1.6149129686e+09,9.0252126749e+08,9.0252126749e+08
2020-03-24 19:05:00,1.6766982186e+09,1.6766982186e+09,3.9680947208e+08,3.9680947208e+08
2020-03-24 19:10:00,1.1948467170e+09,1.1948467170e+09,5.0085231384e+08,5.0085231384e+08
2020-03-24 19:15:00,1.3952939843e+09,1.3952939843e+09,4.5644733753e+08,4.5644733753e+08
2020-03-24 19:20:00,1.6865546505e+09,1.6865546505e+09,5.8015446398e+08,5.8015446398e+08
2020-03-24 19:25:00,1.8133265353e+09,1.8133265353e+09,7.3509760207e+08,7.3509760207e+08
2020-03-24 19:30:00,1.2005275394e+09,1.2005275394e+09,5.0233858045e+08,5.0233858045e+08
2020-03-24 19:35:00,1.4790345315e+09,1.4790345315e+09,3.3018815648e+08,3.3018815648e+08
2020-03-24 19:40:00,1.2338926528e+09,1.2338926528e+09,4.8015321266e+08,4.8015321266e+08
2020-03-24 19:45:00,1.0512550791e+09,1.0512550791e+09,5.3323700699e+08,5.3323700699e+08
2020-03-24 19:50:00,1.0740813955e+09,1.0740813955e+09,7.1244670643e+08,7.1244670643e+08
2020-03-24 19:55:00,1.2058192356e+09,1.2058192356e+09,6.5054908580e+08,6.5054908580e+08
2020-03-24 20:00:00,1.0166227768e+09,1.0166227768e+09,1.2275277105e+09,1.2275277105e+09
2020-03-24 20:05:00,1.0457805498e+09,1.0457805498e+09,1.3783266809e+09,1.3783266809e+09
2020-03-24 20:10:00,1.0015814842e+09,1.0015814842e+09,1.5290453312e+09,1.5290453312e+09
2020-03-24 20:15:00,8.7537648361e+08,8.7537648361e+08,1.4108466904e+09,1.4108466904e+09
2020-03-24 20:20:00,1.0170621845e+09,1.0170621845e+09,1.2961213586e+09,1.2961213586e+09
2020-03-24 20:25:00,1.0525587255e+09,1.0525587255e+09,1.3072330162e+09,1.3072330162e+09
2020-03-24 20:30:00,1.1911622492e+09,1.1911622492e+09,1.0292764827e+09,1.0292764827e+09
2020-03-24 20:35:00,1.2110813062e+09,1.2110813062e+09,9.4111774802e+08,9.4111774802e+08
2020-03-24 20:40:00,1.1554759170e+09,1.1554759170e+09,1.6144570325e+09,1.6144570325e+09
2020-03-24 20:45:00,1.1304959569e+09,1.1304959569e+09,1.1228981908e+09,1.1228981908e+09
2020-03-24 20:50:00,1.3467234439e+09,1.3467234439e+09,9.1350287776e+08,9.1350287776e+08
2020-03-24 20:55:00,1.3284043590e+09,1.3284043590e+09,7.5267603891e+08,7.5267603891e+08
2020-03-24 21:00:00,1.0804755964e+09,1.0804755964e+09,6.3196024440e+08,6.3196024440e+08
2020-03-24 21:05:00,1.2513310083e+09,1.2513310083e+09,6.3624779886e+08,6.3624779886e+08
2020-03-24 21:10:00,1.2801335974e+09,1.2801335974e+09,1.1079068287e+09,1.1079068287e+09
2020-03-24 21:15:00,1.3161264159e+09,1.3161264159e+09,1.5452022961e+09,1.5452022961e+09
2020-03-24 21:20:00,1.2826238719e+09,1.2826238719e+09,8.2171478590e+08,8.2171478590e+08
2020-03-24 21:25:00,1.2972661703e+09,1.2972661703e+09,8.7879871755e+08,8.7879871755e+08
2020-03-24 21:30:00,1.1723258385e+09,1.1723258385e+09,1.1477082934e+09,1.1477082934e+09
2020-03-24 21:35:00,1.2881623466e+09,1.2881623466e+09,8.3307889645e+08,8.3307889645e+08
2020-03-24 21:40:00,1.6186784918e+09,1.6186784918e+09,1.0224521384e+09,1.0224521384e+09
2020-03-24 21:45:00,1.5961087138e+09,1.5961087138e+09,8.5970219319e+08,8.5970219319e+08
2020-03-24 21:50:00,1.2809565314e+09,1.2809565314e+09,1.3283449333e+09,1.3283449333e+09
2020-03-24 21:55:00,1.3190323936e+09,1.3190323936e+09,1.0774669178e+09,1.0774669178e+09
2020-03-24 22:00:00,1.1835215797e+09,1.1835215797e+09,1.0516559948e+09,1.0516559948e+09
2020-03-24 22:05:00,1.2524853887e+09,1.2524853887e+09,9.9714290394e+08,9.9714290394e+08
2020-03-24 22:10:00,1.3415764193e+09,1.3415764193e+09,8.3307463242e+08,8.3307463242e+08
2020-03-24 22:15:00,1.2470136156e+09,1.2470136156e+09,7.7840476035e+08,7.7840476035e+08
2020-03-24 22:20:00,1.3186117612e+09,1.3186117612e+09,6.6136400025e+08,6.6136400025e+08
2020-03-24 22:25:00,1.2892548227e+09,1.2892548227e+09,6.9578111461e+08,6.9578111461e+08
2020-03-24 22:30:00,1.1947627802e+09,1.1947627802e+09,5.8858511847e+08,5.8858511847e+08
2020-03-24 22:35:00,1.2604828557e+09,1.2604828557e+09,7.8079231073e+08,7.8079231073e+08
2020-03-24 22:40:00,1.6129536927e+09,1.6129536927e+09,1.0080036225e+09,1.0080036225e+09
2020-03-24 22:45:00,1.5809961876e+09,1.5809961876e+09,7.0349918914e+08,7.0349918914e+08
2020-03-24 22:50:00,1.4427440412e+09,1.4427440412e+09,1.0328008188e+09,1.0328008188e+09
2020-03-24 22:55:00,2.9019930766e+09,2.9019930766e+09,9.9367307563e+08,9.9367307563e+08
2020-03-24 23:00:00,3.3166944750e+09,3.3166944750e+09,9.7818744927e+08,9.7818744927e+08
2020-03-24 23:05:00,3.4017410407e+09,3.4017410407e+09,9.8168084350e+08,9.8168084350e+08
2020-03-24 23:10:00,3.0975996436e+09,3.0975996436e+09,7.5983931031e+08,7.5983931031e+08
2020-03-24 23:15:00,3.2882272002e+09,3.2882272002e+09,1.2998321906e+09,1.2998321906e+09
2020-03-24 23:20:00,1.6932466158e+09,1.6932466158e+09,1.2991010325e+09,1.2991010325e+09
2020-03-24 23:25:00,1.4429177241e+09,1.4429177241e+09,8.1261819325e+08,8.1261819325e+08
2020-03-24 23:30:00,1.5221916421e+09,1.5221916421e+09,1.3678239865e+09,1.3678239865e+09
2020-03-24 23:35:00,1.6909164415e+09,1.6909164415e+09,2.1862152499e+09,2.1862152499e+09
2020-03-24 23:40:00,1.6309786911e+09,1.6309786911e+09,1.6486971569e+09,1.6486971569e+09
2020-03-24 23:45:00,1.4090702755e+09,1.4090702755e+09,1.4925388254e+09,1.4925388254e+09
2020-03-24 23:50:00,1.1825426006e+09,1.1825426006e+09,7.2206242501e+08,7.2206242501e+08
2020-03-24 23:55:00,1.0935903471e+09,1.0935903471e+09,8.9225587730e+08,8.9225587730e+08
2020-03-25 00:00:00,2.3453537242e+09,2.3453537242e+09,7.5662663608e+08,7.5662663608e+08
2020-03-25 00:05:00,1.5808110226e+09,1.5808110226e+09,1.2417802098e+09,1.2417802098e+09
2020-03-25 00:10:00,1.2239535079e+09,1.2239535079e+09,9.6742502235e+08,9.6742502235e+08
2020-03-25 00:15:00,1.2694975066e+09,1.2694975066e+09,6.9893271045e+08,6.9893271045e+08
2020-03-25 00:20:00,1.1955166741e+09,1.1955166741e+09,6.8071787597e+08,6.8071787597e+08
2020-03-25 00:25:00,1.6005997031e+09,1.6005997031e+09,9.8176769018e+08,9.8176769018e+08
2020-03-25 00:30:00,1.6957329391e+09,1.6957329391e+09,7.2270886585e+08,7.2270886585e+08
2020-03-25 00:35:00,1.5034642395e+09,1.5034642395e+09,7.0289581275e+08,7.0289581275e+08
2020-03-25 00:40:00,1.7820367311e+09,1.7820367311e+09,6.0222804623e+08,6.0222804623e+08
2020-03-25 00:45:00,3.1903484797e+09,3.1903484797e+09,5.5843267068e+08,5.5843267068e+08
2020-03-25 00:50:00,2.7047823146e+09,2.7047823146e+09,9.1499792818e+08,9.1499792818e+08
2020-03-25 00:55:00,2.0905896269e+09,2.0905896269e+09,4.4078097777e+08,4.4078097777e+08
2020-03-25 01:00:00,1.0267614101e+09,1.0267614101e+09,4.4229729390e+08,4.4229729390e+08
2020-03-25 01:05:00,9.4912256084e+08,9.4912256084e+08,4.6353099559e+08,4.6353099559e+08
2020-03-25 01:10:00,1.0133616512e+09,1.0133616512e+09,5.1567907263e+08,5.1567907263e+08
2020-03-25 01:15:00,7.7468862749e+08,7.7468862749e+08,7.1838360846e+08,7.1838360846e+08
2020-03-25 01:20:00,7.6045543920e+08,7.6045543920e+08,6.2855475385e+08,6.2855475385e+08
2020-03-25 01:25:00,7.5901649683e+08,7.5901649683e+08,9.7782479956e+08,9.7782479956e+08
2020-03-25 01:30:00,9.8178033226e+08,9.8178033226e+08,8.8090941657e+08,8.8090941657e+08
2020-03-25 01:35:00,2.1658123721e+09,2.1658123721e+09,9.2093348969e+08,9.2093348969e+08
2020-03-25 01:40:00,2.5754479437e+09,2.5754479437e+09,1.6925982224e+09,1.6925982224e+09
2020-03-25 01:45:00,7.5338856028e+08,7.5338856028e+08,9.5464844136e+08,9.5464844136e+08
2020-03-25 01:50:00,1.8363746526e+09,1.8363746526e+09,1.5081308529e+09,1.5081308529e+09
2020-03-25 01:55:00,2.2224984488e+09,2.2224984488e+09,1.1302269412e+09,1.1302269412e+09
2020-03-25 02:00:00,9.5082992492e+08,9.5082992492e+08,8.9125068996e+08,8.9125068996e+08
2020-03-25 02:05:00,1.3583891922e+09,1.3583891922e+09,1.3753767507e+09,1.3753767507e+09
2020-03-25 02:10:00,9.5301426456e+08,9.5301426456e+08,7.3638756567e+08,7.3638756567e+08
2020-03-25 02:15:00,8.2935895206e+08,8.2935895206e+08,7.4213198647e+08,7.4213198647e+08
2020-03-25 02:20:00,8.1522087473e+08,8.1522087473e+08,7.6858038448e+08,7.6858038448e+08
2020-03-25 02:25:00,6.5989537923e+08,6.5989537923e+08,1.0325376684e+09,1.0325376684e+09
2020-03-25 02:30:00,6.7747437635e+08,6.7747437635e+08,5.9086134672e+08,5.9086134672e+08
2020-03-25 02:35:00,6.9177244084e+08,6.9177244084e+08,4.2495120529e+08,4.2495120529e+08
2020-03-25 02:40:00,7.1321043779e+08,7.1321043779e+08,5.8327989199e+08,5.8327989199e+08
2020-03-25 02:45:00,9.5748983479e+08,9.5748983479e+08,3.6454263874e+08,3.6454263874e+08
2020-03-25 02:50:00,6.4905384426e+08,6.4905384426e+08,6.3532036545e+08,6.3532036545e+08
2020-03-25 02:55:00,5.6238357279e+08,5.6238357279e+08,6.1706475770e+08,6.1706475770e+08
2020-03-25 03:00:00,1.3675649164e+09,1.3675649164e+09,9.6182318673e+08,9.6182318673e+08
2020-03-25 03:05:00,8.3059063559e+08,8.3059063559e+08,8.2073254280e+08,8.2073254280e+08
2020-03-25 03:10:00,6.9308705067e+08,6.9308705067e+08,4.0270493066e+08,4.0270493066e+08
2020-03-25 03:15:00,5.2998844772e+08,5.2998844772e+08,4.7521193610e+08,4.7521193610e+08
2020-03-25 03:20:00,6.1826504698e+08,6.1826504698e+08,6.2562053777e+08,6.2562053777e+08
2020-03-25 03:25:00,1.2183049924e+09,1.2183049924e+09,4.4822908691e+08,4.4822908691e+08
2020-03-25 03:30:00,5.1824844014e+08,5.1824844014e+08,5.8667160033e+08,5.8667160033e+08
2020-03-25 03:35:00,5.5407497054e+08,5.5407497054e+08,1.5429892390e+09,1.5429892390e+09
2020-03-25 03:40:00,6.1574803741e+08,6.1574803741e+08,1.6656067350e+09,1.6656067350e+09
2020-03-25 03:45:00,5.6166324882e+08,5.6166324882e+08,5.0177591788e+08,5.0177591788e+08
2020-03-25 03:50:00,5.4977661079e+08,5.4977661079e+08,4.6136338305e+08,4.6136338305e+08
2020-03-25 03:55:00,4.5736154103e+08,4.5736154103e+08,7.8526892801e+08,7.8526892801e+08
2020-03-25 04:00:00,4.3315560873e+08,4.3315560873e+08,6.6129629122e+08,6.6129629122e+08
2020-03-25 04:05:00,7.1466420786e+08,7.1466420786e+08,8.4791210771e+08,8.4791210771e+08
2020-03-25 04:10:00,6.9267066420e+08,6.9267066420e+08,8.4345339127e+08,8.4345339127e+08
2020-03-25 04:15:00,6.3207745940e+08,6.3207745940e+08,5.6061709997e+08,5.6061709997e+08
2020-03-25 04:20:00,5.8291840648e+08,5.8291840648e+08,5.5751334342e+08,5.5751334342e+08
2020-03-25 04:25:00,4.7592757107e+08,4.7592757107e+08,5.9817595151e+08,5.9817595151e+08
2020-03-25 04:30:00,6.9999538068e+08,6.9999538068e+08,4.9069112193e+08,4.9069112193e+08
2020-03-25 04:35:00,1.0618874610e+09,1.0618874610e+09,1.0117919769e+09,1.0117919769e+09
2020-03-25 04:40:00,3.7906143752e+08,3.7906143752e+08,1.9482559972e+09,1.9482559972e+09
2020-03-25 04:45:00,8.8060082025e+08,8.8060082025e+08,7.2409564918e+08,7.2409564918e+08
2020-03-25 04:50:00,3.9581880243e+08,3.9581880243e+08,6.3815738808e+08,6.3815738808e+08
2020-03-25 04:55:00,6.9634997417e+08,6.9634997417e+08,3.7561043885e+08,3.7561043885e+08
2020-03-25 05:00:00,8.5646215907e+08,8.5646215907e+08,2.6797804008e+08,2.6797804008e+08
2020-03-25 05:05:00,4.7878455920e+08,4.7878455920e+08,3.1930915066e+08,3.1930915066e+08
2020-03-25 05:10:00,3.6856412652e+08,3.6856412652e+08,3.9510396653e+08,3.9510396653e+08
2020-03-25 05:15:00,5.0153069245e+08,5.0153069245e+08,2.6610269952e+08,2.6610269952e+08
2020-03-25 05:20:00,4.1346467191e+08,4.1346467191e+08,5.2139310450e+08,5.2139310450e+08
2020-03-25 05:25:00,4.0534032679e+08,4.0534032679e+08,4.6540402806e+08,4.6540402806e+08
2020-03-25 05:30:00,5.4111596404e+08,5.4111596404e+08,8.0418745948e+08,8.0418745948e+08
2020-03-25 05:35:00,6.3011486635e+08,6.3011486635e+08,1.1157892862e+09,1.1157892862e+09
2020-03-25 05:40:00,1.3651681937e+09,1.3651681937e+09,5.0151864378e+08,5.0151864378e+08
2020-03-25 05:45:00,6.0098109249e+08,6.0098109249e+08,5.4000540363e+08,5.4000540363e+08
2020-03-25 05:50:00,7.1763247436e+08,7.1763247436e+08,3.2851663347e+08,3.2851663347e+08
2020-03-25 05:55:00,1.2320929821e+09,1.2320929821e+09,4.4357586558e+08,4.4357586558e+08
2020-03-25 06:00:00,1.7180570276e+09,1.7180570276e+09,4.9370770909e+08,4.9370770909e+08
2020-03-25 06:05:00,1.9243359201e+09,1.9243359201e+09,5.7682897028e+08,5.7682897028e+08
2020-03-25 06:10:00,1.8699813015e+09,1.8699813015e+09,5.8184447330e+08,5.8184447330e+08
2020-03-25 06:15:00,1.2383656210e+09,1.2383656210e+09,7.0867308906e+08,7.0867308906e+08
2020-03-25 06:20:00,9.1081147023e+08,9.1081147023e+08,4.8633943643e+08,4.8633943643e+08
2020-03-25 06:25:00,8.2517721562e+08,8.2517721562e+08,4.2523460388e+08,4.2523460388e+08
2020-03-25 06:30:00,1.4578624783e+09,1.4578624783e+09,2.5465555138e+08,2.5465555138e+08
2020-03-25 06:35:00,6.9414558149e+08,6.9414558149e+08,8.0646626620e+08,8.0646626620e+08
2020-03-25 06:40:00,6.0639753146e+08,6.0639753146e+08,4.6698822251e+08,4.6698822251e+08
